Country,Position,Track Name,Artist,Streams,URL
vietnam,106,Sweet but Psycho,Ava Max,3993,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
vietnam,107,Cho Tôi Lang Thang,Ngọt,3927,https://open.spotify.com/track/7gxlKu5NBdbOHD5aHBAouf
vietnam,108,Nơi Mình Dừng Chân (Nhạc Phim Chị Trợ Lý Của Anh),Mỹ Tâm,3918,https://open.spotify.com/track/5U5aFzSWZVGe5gg8eCc8ft
vietnam,109,I.F.L.Y.,Bazzi,3912,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
vietnam,110,Wildest Dreams,Taylor Swift,3872,https://open.spotify.com/track/3fVnlF4pGqWI9flVENcT28
vietnam,111,Em Có Nghe,Kha,3855,https://open.spotify.com/track/0ZaHfA4m7SlE2QHA3KNoXj
vietnam,112,Chân Ái,Orange,3819,https://open.spotify.com/track/4eMvGEz25irv76TvMRfzGp
vietnam,113,Her Summer,Vũ.,3802,https://open.spotify.com/track/4XkeDeEoSxS7V1B4cjDshU
vietnam,114,Nến Và Hoa,Rhymastic,3781,https://open.spotify.com/track/3zzyygDizZyE08d1yT9sXd
vietnam,115,Souvenir,Selena Gomez,3777,https://open.spotify.com/track/3ZCBSFcZSRM9Z48ew28Zrf
vietnam,116,Đi Qua Mùa Hạ,Thái Đinh,3755,https://open.spotify.com/track/26KyYm1DSOiDJQNj7Sc4bM
vietnam,117,Anh Đợi Em Được Không,Mỹ Tâm,3754,https://open.spotify.com/track/2P9M7q49JXnwiab4TosOpW
vietnam,118,Mười Năm (Lộn Xộn 3) [feat. Ngọc Linh],Đen,3754,https://open.spotify.com/track/1LXX0v5Nk5YR6gip7WL7g1
vietnam,119,1 Phút,Andiez,3753,https://open.spotify.com/track/7JVxQjXcMlIwHuwrq7AY8E
vietnam,120,So Rang Em Biet Anh Con Yeu Em,Juun Dang Dung,3749,https://open.spotify.com/track/5TkvKPd7Bxv4xfU6cq6GGd
vietnam,121,I Like Me Better,Lauv,3741,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
vietnam,122,I'm a Mess,Bebe Rexha,3707,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
vietnam,123,Ai Đưa Em Về,Tia,3700,https://open.spotify.com/track/4iDyFW4a7iCJh2VqSpwGQz
vietnam,124,CHẠY NGAY ĐI,Sơn Tùng M-TP,3692,https://open.spotify.com/track/4HlHNLtfxP7Y5z03j3eNOi
vietnam,125,Watermelon Sugar,Harry Styles,3654,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
vietnam,126,So Am I,Ava Max,3649,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
vietnam,127,"10,000 Hours (with Justin Bieber)",Dan + Shay,3644,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
vietnam,128,We are Bulletproof : the Eternal,BTS,3640,https://open.spotify.com/track/44WLOqH7QayQOQdeUHeKUK
vietnam,129,Left & Right,SEVENTEEN,3622,https://open.spotify.com/track/66orj0qtDgnU6DlmllAxbq
vietnam,130,Vai Lan Don Dua,Soobin Hoang Son,3613,https://open.spotify.com/track/6hUpxEKFSjS8metuA1yxlf
vietnam,131,Into the I-LAND,IU,3565,https://open.spotify.com/track/4YvtgtEH5E1pahZu9uzKRy
vietnam,132,So Close,Binz,3489,https://open.spotify.com/track/1C7aNWtuAK07clP7lOQnno
vietnam,133,Toosie Slide,Drake,3480,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
vietnam,134,ROCKSTAR (feat. Roddy Ricch),DaBaby,3470,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
vietnam,135,시작,Gaho,3460,https://open.spotify.com/track/4kIpBfvK44bxqX7zo8K1oP
vietnam,136,Attention,Charlie Puth,3451,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
