Country,Position,Track Name,Artist,Streams,URL
global,150,Lalala,Y2K,683237,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
global,151,Are You Bored Yet? (feat. Clairo),Wallows,681435,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
global,152,BOP,DaBaby,680476,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
global,153,Higher Love,Kygo,679307,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
global,154,Old Town Road - Remix,Lil Nas X,679146,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
global,155,Hola - Remix,Dalex,678791,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
global,156,Wow.,Post Malone,676540,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
global,157,MORE & MORE,TWICE,668200,https://open.spotify.com/track/2bAAj29XGc4h1G4oEGYCmg
global,158,Get You The Moon (feat. Snøw),Kina,665430,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
global,159,July,Noah Cyrus,663857,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
global,160,Shotta Flow 5,NLE Choppa,662168,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8
global,161,Sucker,Jonas Brothers,661969,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
global,162,In Your Eyes (feat. Alida),Robin Schulz,661527,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
global,163,Mariposa,Peach Tree Rascals,659819,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
global,164,I Like Me Better,Lauv,659779,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
global,165,Bleed,A Boogie Wit da Hoodie,658595,https://open.spotify.com/track/5XzombolzpiaOSTdj1W0VS
global,166,Sigues Con El,Dímelo Flow,657016,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
global,167,Know Your Worth,Khalid,656366,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
global,168,PA' ROMPERLA,Bad Bunny,655539,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i
global,169,Stupid Love,Lady Gaga,654088,https://open.spotify.com/track/7yBbV2k2S2uhaQc24NF2xt
global,170,Be Alright,Dean Lewis,653890,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
global,171,"thank u, next",Ariana Grande,650701,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
global,172,Lights Up,Harry Styles,649747,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
