Country,Position,Track Name,Artist,Streams,URL
south africa,168,Boss Bitch,Doja Cat,1793,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
south africa,169,All Girls Are The Same,Juice WRLD,1792,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
south africa,170,There They Go,Nasty C,1791,https://open.spotify.com/track/7tZ6iUkIibysZmPXA0yLq7
south africa,171,Way Maker - Live,Leeland,1787,https://open.spotify.com/track/40ozK0lCJ0EQzVGWsCNUhk
south africa,172,Hello - Live,Kabza De Small,1786,https://open.spotify.com/track/6GoWV2xaRM5zW5ipsMtaeq
south africa,173,Thunder,Imagine Dragons,1786,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
south africa,174,Believer,Imagine Dragons,1784,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
south africa,175,Something Just Like This,The Chainsmokers,1782,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
south africa,176,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,1781,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
south africa,177,Let Me Down Slowly,Alec Benjamin,1780,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
south africa,178,Get You The Moon (feat. Snøw),Kina,1776,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
south africa,179,Going Bad (feat. Drake),Meek Mill,1763,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
south africa,180,Saturday Nights,Khalid,1760,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
south africa,181,Don't Call Me Up,Mabel,1760,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
south africa,182,I Fall Apart,Post Malone,1736,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
south africa,183,Lalala,Y2K,1730,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
south africa,184,Lonely (with Jonas Brothers),Diplo,1720,https://open.spotify.com/track/6eXFl418w8hsxKcLgv1jwJ
south africa,185,Paradise,Bazzi,1712,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
south africa,186,Dancing On My Own,Calum Scott,1709,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
south africa,187,"Don't Give Up On Me - (From ""Five Feet Apart"")",Andy Grammer,1707,https://open.spotify.com/track/5A3fPy30SN2wuzrahpcxvV
south africa,188,Emotionally Scarred,Lil Baby,1700,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm
south africa,189,Shotta Flow 5,NLE Choppa,1697,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8
south africa,190,Flex (feat. Juice WRLD),Polo G,1695,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
south africa,191,Better Now,Post Malone,1694,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
south africa,192,Reality Check,Swae Lee,1688,https://open.spotify.com/track/2p72O2JobPc9sVz520Hil5
south africa,193,Lights Up,Harry Styles,1681,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
south africa,194,Skechers,DripReport,1671,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
south africa,195,LIKE I WANT YOU,Giveon,1669,https://open.spotify.com/track/6qBFSepqLCuh5tehehc1bd
south africa,196,Shape of You,Ed Sheeran,1669,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
south africa,197,I’m Ready (with Demi Lovato),Sam Smith,1668,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
south africa,198,Talk (feat. Disclosure),Khalid,1666,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
south africa,199,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1662,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
south africa,200,Oceans (Where Feet May Fail),Hillsong UNITED,1660,https://open.spotify.com/track/5Mw9bXG1dLNhbjofkVS2oR
