Country,Position,Track Name,Artist,Streams,URL
switzerland,91,I See Red,Everybody Loves an Outlaw,8644,https://open.spotify.com/track/2Xau3uNsnIb9FwzsvHR84z
switzerland,92,bad guy,Billie Eilish,8570,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
switzerland,93,Underdog,Alicia Keys,8567,https://open.spotify.com/track/3FGiFUJRRp5RGikVrs6kig
switzerland,94,Dopeboy,KALIM,8535,https://open.spotify.com/track/0KONCbkFfQlOj7SFo4pnFb
switzerland,95,ROXANNE,Arizona Zervas,8463,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
switzerland,96,Ámame,Loco Escrito,8396,https://open.spotify.com/track/0S5IxixNG25wmy9jeKZKRo
switzerland,97,SKRR,KALIM,8380,https://open.spotify.com/track/0U9dP3BUlAgq9KkJXOijBH
switzerland,98,Together,Sia,8355,https://open.spotify.com/track/5id3Rqn7SPj1LX4FfY4nGz
switzerland,99,SICKO MODE,Travis Scott,8304,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
switzerland,100,Lovefool,twocolors,8283,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
switzerland,101,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah,8236,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
switzerland,102,H <3 T E L,Dardan,8222,https://open.spotify.com/track/4PP0u2Fhzg8NnPW3EZGw2v
switzerland,103,Higher Love,Kygo,8130,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
switzerland,104,JAUNÉ,Booba,8128,https://open.spotify.com/track/4fW3EMRzAfj8aNMsF3zMwt
switzerland,105,Never Seen the Rain,Tones And I,8092,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
switzerland,106,Modela,Ardian Bujupi,8060,https://open.spotify.com/track/0lapcUAia7RnutxUxM4LP0
switzerland,107,Hasta Que Dios Diga,Anuel AA,8051,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
switzerland,108,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,7976,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
switzerland,109,Close Your Eyes,Felix Jaehn,7965,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6
switzerland,110,Play Date,Melanie Martinez,7936,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
switzerland,111,Freedom,Kygo,7790,https://open.spotify.com/track/2nx0EIlIKMnMgWnj40O0HQ
switzerland,112,BaeBae,Samra,7687,https://open.spotify.com/track/20rTzps5LFpeylWrzM84zS
switzerland,113,Skechers,DripReport,7655,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
switzerland,114,Djadja (feat. Maluma) - Remix,Aya Nakamura,7569,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
switzerland,115,Komm Komm,Capital Bra,7568,https://open.spotify.com/track/3US6RbELvvrPw3DcvtJmis
switzerland,116,Chicago Freestyle (feat. Giveon),Drake,7517,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
switzerland,117,everything i wanted,Billie Eilish,7509,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
switzerland,118,What's Luv,Shindy,7463,https://open.spotify.com/track/3UE1ojFN1y0GybCNSyKGdK
switzerland,119,Tommy Lee (feat. Post Malone),Tyla Yaweh,7458,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV
switzerland,120,RITMO (Bad Boys For Life),Black Eyed Peas,7414,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
switzerland,121,Physical,Dua Lipa,7381,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
switzerland,122,Hauseingang,Pashanim,7364,https://open.spotify.com/track/1IikW5aCjY08gagX94j3fJ
switzerland,123,Hard For Me,Michele Morrone,7348,https://open.spotify.com/track/3nrxsQEntBXdY5JoqA39ES
switzerland,124,Muévelo,Nicky Jam,7302,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
switzerland,125,Running On My Mind,Ali Gatie,7226,https://open.spotify.com/track/0xEW9gPv5wNuS84pXGG3lc
switzerland,126,WEISSER RAUCH,FOURTY,7178,https://open.spotify.com/track/6bRR9tU3WUBsC4aywSgHEO
switzerland,127,lovely (with Khalid),Billie Eilish,7162,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
switzerland,128,After Party,Don Toliver,7136,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
switzerland,129,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,7103,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
switzerland,130,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,7103,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
switzerland,131,Savage Remix (feat. Beyoncé),Megan Thee Stallion,7058,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
switzerland,132,Bruises,Lewis Capaldi,7052,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
switzerland,133,SANDMANN,reezy,7039,https://open.spotify.com/track/5UDK6yzqiW4kJU3YQauYR5
switzerland,134,Walk Em Down (feat. Roddy Ricch),NLE Choppa,7031,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
switzerland,135,Rover (feat. DTG),S1mba,6926,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
switzerland,136,Like I Love You,Nico Santos,6915,https://open.spotify.com/track/7hr6WRm7HUlVdkfnhSTm0G
switzerland,137,I'll Wait,Kygo,6812,https://open.spotify.com/track/1tuXOJYN6CkgubpifHEm96
switzerland,138,Secrets,Regard,6802,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
switzerland,139,In My Mind,Dynoro,6795,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
switzerland,140,Piece Of Your Heart,MEDUZA,6794,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
switzerland,141,Adore You,Harry Styles,6774,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
switzerland,142,Sweet but Psycho,Ava Max,6764,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
switzerland,143,Godzilla (feat. Juice WRLD),Eminem,6749,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
switzerland,144,Don't Call Me Up,Mabel,6733,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
